parentised_smiles	ID	class_label
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(CC(C)(C)NC[C@H](O)c3ccc(O)c(CO)c3)c2)ccc1O)C(C)C	chembl_14925	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(CC(C)(C)NC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)c2)ccc1O)C(C)C	chembl_14924	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(C[C@@H](C)NC[C@H](O)c3cc(O)cc(O)c3)c2)ccc1O)C(C)C	chembl_15016	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCNC(=O)CCCCCNC(=O)COc2ccc([CH+]C=c3ccc4=Cc5ccc(-c6cccs6)n5[B-](F)(F)n34)cc2)ccc1O)C(C)C	chembl_28116	POSITIVE
CC(C)N(CC[C@H](c1ccccc1)c1cc(CCNC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)ccc1O)C(C)C	chembl_15218	POSITIVE
CC(C)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1	chembl_3673	NEGATIVE
CC(C)NC(=O)CN1CCNCC1	chembl_29539	NEGATIVE
CC(C)NC(=O)[C@H]1CCCN1C(=O)[C@@H]1C[C@@H](O)CN1C(=O)CC(c1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1	chembl_28366	POSITIVE
CC(C)NC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(cc3)C#N)C2)cc1	chembl_28701	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)Cc2n(C)cc[n+]2Cc2ccc(Cl)cc2)cc1	chembl_28611	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC(CC2)[N+]2(Cc3ccc(Cl)cc3)CCCC2)cc1	chembl_27881	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@H](C2)[N+](C)(C)Cc2ccc(Cl)cc2)cc1	chembl_26995	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@H](C2)[N+](C)(C)Cc2ccc(Cl)cc2)cc1	chembl_27458	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CC[N+](C)(CC3CCCCC3)CC2)cc1	chembl_26270	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CC[N+](C)(Cc3ccc4OCOc4c3)CC2)cc1	chembl_28569	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CC[N+](Cc3ccc(Cl)cc3)(CC2)C(C)C)cc1	chembl_27558	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NC2CCN(Cc3ccc(O)cc3)C2)cc1	chembl_27623	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCCC[N+](C)(C)Cc2ccc(Cl)cc2)cc1	chembl_26438	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCCC[N+](C)(C)Cc2ccc3ccccc3c2)cc1	chembl_27743	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+](C)(C(C)C)C(C)C)cc1	chembl_28931	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+](C)(C)C23CC4CC(CC(C4)C2)C3)cc1	chembl_27514	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+](C)(C)Cc2ccc(Cl)cc2)cc1	chembl_26621	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+](C)(Cc2ccc(Cl)cc2)Cc2ccc(Cl)cc2)cc1	chembl_26997	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+](C)(Cc2ccc3ccccc3c2)Cc2ccc3ccccc3c2)cc1	chembl_27174	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+]2(C)CCCCCC2)cc1	chembl_28628	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+]2(Cc3ccc(Cl)cc3)CCCC2)cc1	chembl_26622	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCC[N+]2(Cc3ccc(Cl)cc3)CCCCC2)cc1	chembl_27744	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCc2n(Cc3ccc(Cl)cc3)cc[n+]2Cc2ccc(Cl)cc2)cc1	chembl_26530	POSITIVE
CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3cccc(O)c3)C2)cc1	chembl_27863	POSITIVE
CC(C)Oc1cc(ccc1OC(F)F)[C@H](Cc1c(Cl)cn(=O)cc1Cl)OC(=O)c1ccc(CN(C(=O)O[C@H]2CN3CCC2CC3)c2ccccc2F)s1	chembl_29481	POSITIVE
CC(C)[N+]1(C)[C@H]2CC[C@@H]1CC(C2)OC(=O)C(CO)c1ccccc1	chembl_29383	POSITIVE
CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c1ccccc1	chembl_28210	POSITIVE
CC(C)[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@@](C)(N1CCCCC1)c1ccccc1	chembl_29114	POSITIVE
CC(C)c1ccc(CCNCC2(COc3ccccc3OC2)N(C)C)cc1	chembl_28344	POSITIVE
CC(C)c1nc(NC2CC2)c(C)c(n1)N1CCCCCC1	chembl_29266	POSITIVE
CC(C)c1nc(cs1)C(=O)N1CCOC2(CCN(Cc3ccc(Cl)cc3)CC2)C1	chembl_28626	POSITIVE
CC(C)c1nc(cs1)C(=O)N1CCOC2(CCN(Cc3cccc(Cl)c3)CC2)C1	chembl_28936	POSITIVE
CC(C)c1nc(cs1)C(=O)N1CCOC2(CCN(Cc3ccccc3)CC2)C1	chembl_28901	POSITIVE
CC(C)c1nc(cs1)C(=O)N1CCOC2(CCN(Cc3ccccc3C)CC2)C1	chembl_28450	POSITIVE
CC(C)c1nc(cs1)C(=O)N1CCOC2(CCN(Cc3ccccc3Cl)CC2)C1	chembl_28480	POSITIVE
CC(C)c1ncc(s1)C(=O)N1CCOC2(CCN(Cc3ccc(F)c(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)CC2)C1	chembl_14827	POSITIVE
CC(C1=C(CCCN(C)C)Cc2ccccc12)c1ccccn1	chembl_27127	POSITIVE
CC(C1=C(CCN(C)C)Cc2cc(C)ccc12)c1ccccn1	chembl_27412	POSITIVE
CC(C1=C(CCN(C)C)Cc2cc(Cl)ccc12)c1ccccn1	chembl_27633	POSITIVE
CC(C1=C(CCN(C)C)Cc2ccc(C)cc12)c1ccccn1	chembl_27337	POSITIVE
CC(C1=C(CCN(C)C)Cc2ccc(Cl)cc12)c1ccccn1	chembl_27335	POSITIVE
CC(C1=C(CCN(C)C)Cc2ccc(F)cc12)c1ccccn1	chembl_26516	POSITIVE
CC(C1=C(CCN(C)C)Cc2ccccc12)c1ccccc1	chembl_26649	POSITIVE
CC(C1=C(CCN(C)C)Cc2ccccc12)c1ccccn1	chembl_26933	POSITIVE
CC(C1=C(CCN(C)CCF)Cc2ccccc12)c1ccccn1	chembl_26261	POSITIVE
CC(C1=C(CCN2CCCC2)Cc2ccccc12)c1ccccn1	chembl_26609	POSITIVE
CC(C1=C(CCN2CCCCC2)Cc2ccccc12)c1ccccn1	chembl_26387	POSITIVE
CC(C1=C(CCN2CCOCC2)Cc2ccccc12)c1ccccn1	chembl_28077	POSITIVE
CC(C1=C(CN(C)C)Cc2ccccc12)c1ccccn1	chembl_27725	POSITIVE
CC(C1CCCC1)(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1	chembl_29204	POSITIVE
CC(C1CCCC1)(C(=O)O[C@@H]1CC[N+](C)(C)C1)c1ccccc1	chembl_29356	POSITIVE
CC(CN1c2ccccc2Sc2ccccc12)N(C)C	chembl_12439	POSITIVE
CC(Cc1cc(CC(=O)NCc2ccc(cc2)N(C)C(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)ccc1F)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_14689	POSITIVE
CC(Cc1cc(CNC(=O)Cc2ccc(cc2)N(C)C(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)ccc1C)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_15091	POSITIVE
CC(Cc1cc(CNC(=O)Cc2ccc(cc2)N(C)C(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)ccc1F)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_15079	POSITIVE
CC(Cc1ccc(CC(=O)NCc2ccc(cc2)N(C)C(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)cc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_14676	POSITIVE
CC(Cc1ccc(CC(=O)Nc2cccc(c2)N(C)C(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)cc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_29136	POSITIVE
CC(Cc1ccc(CCNC(=O)Cc2ccc(cc2)N(C)C(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)cc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_15029	POSITIVE
CC(Cc1ccc(CNC(=O)Cc2ccc(cc2)N(C)C(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)cc1)NCCc1ccc(O)c2[nH]c(=O)ccc12	chembl_14896	POSITIVE
CC(Cc1ccc(CNC(=O)Cc2ccc(cc2)N(C)C(=O)CCN2CCC(CC2)OC(=O)Nc2ccccc2-c2ccccc2)cc1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12	chembl_15293	POSITIVE
