parentised_smiles	ID	class_label
CC(=O)N1CCN(C(CN2CC[C@H](O)C2)C1)C(=O)Cc1ccc(Cl)c(Cl)c1	chembl_98944	POSITIVE
CC(=O)N1CCN(C(CN2CC[C@H](O)C2)C1)C(=O)Cc1ccc(cc1)C(F)(F)F	chembl_98090	POSITIVE
CC(=O)N1CCN(C(CN2CC[C@H](O)C2)C1)C(=O)Cc1ccc(cc1)N(=O)=O	chembl_97568	POSITIVE
CC(=O)N1CCN(C(CN2CC[C@H](O)C2)C1)C(=O)Cc1ccc(cc1)S(C)(=O)=O	chembl_97860	POSITIVE
CC(=O)N1CCN(C(CN2CC[C@H](O)C2)C1)C(=O)Cc1ccc(cc1)S(C)=O	chembl_98572	POSITIVE
CC(=O)N1CCN(C(CN2CC[C@H](O)C2)C1)C(=O)Cc1cccc(c1)N(=O)=O	chembl_98827	POSITIVE
CC(=O)N1CCN(C(CN2CC[C@H](O)C2)C1)C(=O)Cc1ccccc1	chembl_98364	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(CC3CCCCC3)ccc12	chembl_96904	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(CC3CCc4ccccc34)ccc12	chembl_97244	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(CC3Cc4ccccc4C3)ccc12	chembl_98982	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(CN3CCc4ccccc4C3)ccc12	chembl_97462	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(Cc3cc4ccccc4o3)ccc12	chembl_98881	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(Cc3ccc4OCCOc4c3)ccc12	chembl_96992	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(Cc3ccc4ccccc4c3)ccc12	chembl_97038	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(Cc3cccc4ccccc34)ccc12	chembl_97297	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(Cc3ccccc3)ccc12	chembl_98958	POSITIVE
CC(=O)N1CC[C@@H](NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)c2cc(Cc3cnc4ccccc4c3)ccc12	chembl_97180	POSITIVE
CC(=O)N1CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@]3(O)Cc1c2C[C@@]3(O)[C@H]6Cc7ccc(O)c8O[C@@H](c2[nH]c41)[C@]3(CCN6CC1CC1)c78)ccc5O	chembl_97053	POSITIVE
CC(=O)N1N=C(CC1c1cccc(c1)N(=O)=O)c1cccs1	chembl_98939	NEGATIVE
CC(=O)NC1(CCN(CC1)c1nc2ccccc2n([C@@H]2C[C@@H]3CC[C@H](C2)N3C2CCCCCCC2)c1=O)C(O)=O	chembl_97130	POSITIVE
CC(=O)NC1CCN(CC1)c1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_94504	POSITIVE
CC(=O)NC[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C	chembl_95996	NEGATIVE
CC(=O)NS(=O)(=O)c1ccc(Nc2ccc(c3nonc23)N(=O)=O)cc1	chembl_97168	NEGATIVE
CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1CCCCC1)C(=O)NC1CC[C@H]2CCC[C@H](N2C1=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)NC(Cc1ccc(Cl)cc1)C(N)=O	chembl_93271	POSITIVE
CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1CCCCC1)C(=O)NC1S[C@H]2CCC[C@H](N2C1=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)NC(Cc1ccc(Cl)cc1)C(N)=O	chembl_92958	NEGATIVE
CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1[C@@H](CC[C@@H]1C(C)(C)C)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(Cl)cc1)C(N)=O	chembl_96104	POSITIVE
CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@@H]2SC[C@@H](N2C1=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)NC(Cc1ccc(Cl)cc1)C(N)=O	chembl_92959	POSITIVE
CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@H]2SC[C@H](N2C1=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)NC(Cc1ccc(Cl)cc1)C(N)=O	chembl_96106	POSITIVE
CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@@H]2SC[C@H](N2C1=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)NC(Cc1ccc(Cl)cc1)C(N)=O	chembl_93589	POSITIVE
CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@H]2CCC[C@H](N2C1=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(N)=O	chembl_98602	POSITIVE
CC(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@H]1CC[C@H]2CCC[C@H](N2C1=O)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(N)=O	chembl_97773	POSITIVE
CC(=O)N[C@@H](CCCNC(N)=O)C(=O)N[C@H](CC1CCCCC1)C(=O)N[C@H]1CC[C@H]2CCC[C@H](N2C1=O)C(=O)N[C@H](CCCNC(N)=N)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(N)=O	chembl_97483	NEGATIVE
CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(N)=O	chembl_93108	NEGATIVE
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O	chembl_94288	NEGATIVE
CC(=O)N[C@@H]1CCN(C1)c1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_93250	POSITIVE
CC(=O)N[C@H]1CCN(C1)c1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_93279	POSITIVE
CC(=O)Nc1ccc(Cc2ccccc2)cc1CNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C	chembl_98174	NEGATIVE
CC(=O)Nc1ccc(cc1)-c1cnc2[C@@H]3Oc4c5c(C[C@H]6N(CC7CC7)CC[C@@]35[C@]6(Cc2c1)OCCCc1ccccc1)ccc4O	chembl_93485	POSITIVE
CC(=O)Nc1cccc(c1)-c1cnc2[C@@H]3Oc4c5c(C[C@H]6N(CC7CC7)CC[C@@]35[C@]6(Cc2c1)OCCCc1ccccc1)ccc4O	chembl_98884	POSITIVE
CC(=O)Nc1nc2C[C@]34CCN(CC5CC5)[C@H](Cc5ccc(O)cc35)[C@@H]4Cc2s1	chembl_93886	POSITIVE
CC(=O)Nc1nc2cc3c(C[C@@H]4[C@@H]5CCCC[C@]35CCN4CC3CC3)cc2s1	chembl_95760	POSITIVE
CC(=O)Nc1nc2cc3c(C[C@@H]4[C@@H]5CCCC[C@]35CCN4CCCF)cc2s1	chembl_95600	POSITIVE
CC(=O)Nc1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_94405	POSITIVE
CC(=O)OCCN1C(=O)C2(CCN(CC3CCCCCCC3)CC2)c2ccccc12	chembl_97914	NEGATIVE
CC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1N(=O)=O	chembl_96914	NEGATIVE
CC(=O)OC[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C	chembl_93931	NEGATIVE
CC(=O)O[C@H]1C[C@@H](C(=O)N2CCCC2C(=O)OCc2ccccc2)[C@]2(C)CC[C@H]3C(=O)O[C@@H](C[C@]3(C)[C@H]2C1=O)c1ccoc1	chembl_98514	POSITIVE
CC(=O)O[C@H]1C[C@@H](C(=O)NC2CC2)[C@]2(C)CC[C@@H]3C(=O)O[C@@H](C[C@]3(C)[C@H]2C1=O)c1ccoc1	chembl_98862	POSITIVE
CC(=O)O[C@H]1C[C@@H](C(=O)NCC(=O)OCc2ccccc2)[C@]2(C)CC[C@H]3C(=O)O[C@@H](C[C@]3(C)[C@H]2C1=O)c1ccoc1	chembl_97407	POSITIVE
CC(=O)O[C@H]1C[C@@H](C(=O)OCCCC#C)[C@]2(C)CC[C@H]3C(=O)O[C@@H](C[C@]3(C)[C@H]2C1=O)c1ccoc1	chembl_98513	POSITIVE
CC(=O)O[C@H]1C[C@@H](C(O)=O)[C@]2(C)CC[C@@H]3C(=O)O[C@@H](C[C@]3(C)[C@H]2C1=O)c1ccoc1	chembl_97596	POSITIVE
CC(=O)O[C@H]1C[C@@H](CO)[C@]2(C)CC(=O)[C@H]3CO[C@@H](CC3(C)[C@H]2C1=O)c1ccoc1	chembl_98264	POSITIVE
CC(=O)O[C@H]1C[C@@H](CO)[C@]2(C)CC[C@H]3C(=O)O[C@@H](C[C@]3(C)[C@H]2C1=O)c1ccoc1	chembl_98119	POSITIVE
CC(=O)O[C@H]1C[C@@H](COC(=O)C2CC2)[C@]2(C)CC[C@H]3C(=O)O[C@@H](C[C@]3(C)[C@H]2C1=O)c1ccoc1	chembl_97549	POSITIVE
CC(=O)O[C@]12CC[C@@H](NC(=O)\C=C\c3ccccc3)[C@@H]3Oc4c5c(C[C@H]1N(CC1CC1)CC[C@@]235)ccc4O	chembl_98442	POSITIVE
CC(=O)Oc1ccc(cc1)C(c1ccc(OC(C)=O)cc1)c1ccccn1	chembl_31	NEGATIVE
CC(=O)c1ccc(cc1)-c1cccn(C(CN2CCC(O)C2)c2ccccc2)c1=O	chembl_97957	POSITIVE
CC(=O)c1ccc(s1)-c1cccn(C(CN2CCC(O)C2)c2ccccc2)c1=O	chembl_97559	POSITIVE
CC(C(=O)Oc1ccc2C[C@H]3N(CC4CCC4)CC[C@@]4(CCCC[C@@]34O)c2c1)c1ccc(C)cc1	chembl_96116	POSITIVE
CC(C)(C)C1(O)CCN(CC1)C(c1ccccc1)c1ccccc1	chembl_94473	NEGATIVE
CC(C)(C)C1CCC(CC1)N1CCC2(CC1)C(=O)N(Cc1ccccc1)Cc1cc(F)ccc21	chembl_97195	NEGATIVE
CC(C)(C)C1CCC(CC1)N1CCC2(CC1)C(=O)N(Cc1ccccc1)Cc1cccc(F)c21	chembl_97868	POSITIVE
CC(C)(C)C1CCC(CC1)N1CCC2(CC1)C(=O)N(Cc1ccccc1)Cc1ccccc21	chembl_97002	POSITIVE
CC(C)(C)C1CCC(CC1)N1CCC2(CC1)C(=O)NCc1cc(F)ccc21	chembl_98021	NEGATIVE
CC(C)(C)C1CCC(CC1)N1CCC2(CC1)C(=O)NCc1ccccc21	chembl_98069	NEGATIVE
CC(C)(C)CC(C)(C)N1[C@H]2CC[C@@H]1C[C@@H](C2)n1c2ccccc2nc(C(O)=O)c1=O	chembl_97225	NEGATIVE
CC(C)(C)CCN1CCCc2cc(Oc3ccc(cn3)C(N)=O)ccc2C1	chembl_96390	POSITIVE
CC(C)(C)CCNCc1ccc(cc1)-c1cccnc1S(=O)(=O)N1CCCC1	chembl_98756	POSITIVE
CC(C)(C)CCNCc1ccc(cc1)-c1cnccc1S(=O)(=O)N1CCCC1	chembl_98419	POSITIVE
CC(C)(C)CCNCc1ccc(cc1)N1CCCc2cc(ccc12)C(N)=O	chembl_93390	POSITIVE
CC(C)(C)NC(=O)NC[C@@H]1Cc2ccccc2CN1\C(S)=N\CC1CCCO1	chembl_94217	POSITIVE
CC(C)(C)NC(=O)NC[C@@H]1Cc2ccccc2CN1\C(S)=N\C[C@H]1CCCN1C(=O)c1ccccc1	chembl_95862	POSITIVE
CC(C)(C)NC(=O)NC[C@@H]1Cc2ccccc2CN1\C(S)=N\C[C@H]1CCCN1Cc1ccccc1	chembl_96655	POSITIVE
CC(C)(C)NC(=O)NC[C@@H]1Cc2ccccc2CN1\C(S)=N\C[C@H]1CCCO1	chembl_93516	POSITIVE
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1	chembl_70	NEGATIVE
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCCC2)C(=O)N[C@H]2C[C@@H](C2)C(O)=O)c2ccccc12	chembl_7546	POSITIVE
CC(C)(C)OC(=O)N1CC2CN(CC2C1)C(=O)c1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_97391	POSITIVE
CC(C)(C)OC(=O)N1CC2CN(CC2C1)c1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_93737	POSITIVE
CC(C)(C)OC(=O)N1CCC(CC1)(c1nccn1Cc1ccccc1)c1ccccc1	chembl_95022	POSITIVE
CC(C)(C)OC(=O)N1CCCC1CNC1CCC(CC1)(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1	chembl_99022	NEGATIVE
CC(C)(C)OC(=O)N1CCN([C@@H]2[C@H](CCC[C@H]12)N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1	chembl_98898	POSITIVE
CC(C)(C)OC(=O)NC1CCN(CC1)c1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_95950	POSITIVE
CC(C)(C)OC(=O)NCCCCCCn1cc(CCCCN2CCC(CC2)c2ccc(cc2)-c2cc(cc3cc(ccc23)-c2ccc(cc2)C(F)(F)F)C(O)=O)nn1	chembl_13065	NEGATIVE
CC(C)(C)OC(=O)NCCNc1nc2ccccc2n(C2CCN(CC2)C2CCCCCCC2)c1=O	chembl_93796	POSITIVE
CC(C)(C)OC(=O)Nc1ccc(cc1)C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CC1)c45	chembl_95738	POSITIVE
CC(C)(C)Sc1nc2cc(Cl)c(cc2[nH]1)N1CCN(CCO)CC1	chembl_98472	POSITIVE
CC(C)(C)[C@@](C)(O)[C@H]1C[C@]23CC[C@]1(OCCF)[C@@H]1Oc4c5c(C[C@H]2N(CC2CC2)CC[C@@]315)ccc4O	chembl_94629	POSITIVE
CC(C)(C)[C@@]1(C)OC(O[C@]23CC[C@@]4(C[C@H]12)[C@H]1Cc2ccc(O)c5O[C@@H]3[C@]4(CCN1CC1CC1)c25)c1ccccc1	chembl_99019	POSITIVE
CC(C)(C)[C@@]1(C)OCO[C@]23C=C[C@@]4(C[C@H]12)[C@H]1Cc2ccc(O)c5O[C@@H]3[C@]4(CCN1CC1CC1)c25	chembl_97048	POSITIVE
