parentised_smiles	ID	class_label
CC(C)(CO)C(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(c1)C(N)=O)CC1CCCC1	chembl_95236	POSITIVE
CC(C)(CO)C(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(c1)C(N)=O)CC1CCCCC1	chembl_95660	POSITIVE
CC(C)(CO)C(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(c1)C(N)=O)Cc1c(F)cccc1F	chembl_95367	POSITIVE
CC(C)(CO)C(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(c1)C(N)=O)Cc1ccccc1	chembl_94195	POSITIVE
CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c4c(C[C@H]5N(CC6CC6)CC[C@@]24[C@@]5(O)C1)ccc3O)C(=O)NS(C)(=O)=O	chembl_94199	POSITIVE
CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c4c(C[C@H]5N(CC6CC6)CC[C@@]24[C@@]5(O)C1)ccc3O)C(O)=O	chembl_94033	POSITIVE
CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c4c(C[C@H]5N(CC6CC6)CC[C@@]24[C@@]5(O)C1)ccc3O)c1nc(no1)-c1ccccc1	chembl_93086	POSITIVE
CC(C)(NC(=O)c1nc2ccccc2n([C@@H]2C[C@@H]3CC[C@H](C2)N3C2CCCCCCC2)c1=O)C(O)=O	chembl_95466	NEGATIVE
CC(C)(O)C(=O)N(CCCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(c1)C(N)=O)Cc1ccccc1	chembl_96543	POSITIVE
CC(C)(O)C(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(c1)C(N)=O)Cc1c(F)cccc1F	chembl_93689	POSITIVE
CC(C)(O)C(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(c1)C(N)=O)Cc1ccccc1	chembl_93670	POSITIVE
CC(C)(O)[C@H]1C[C@]23CC[C@@]1(OCCF)[C@@H]1Oc4c5c(C[C@H]2N(CC2CC2)CC[C@@]315)ccc4O	chembl_94937	POSITIVE
CC(C)(O)c1ccc(cc1)C(N1CCNCC1)c1ccccc1	chembl_96461	POSITIVE
CC(C)(O)c1ccc(cc1)C1(CCCN(CC2CC2)C1)c1cccc(O)c1	chembl_94059	POSITIVE
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(O)=O)CC1)c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1	chembl_12765	NEGATIVE
CC(C)(S)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(C)(C)S)C(O)=O	chembl_94990	POSITIVE
CC(C)=CCN1CC[C@]23CCCC[C@H]2[C@H]1C(=O)c1ccc(O)cc31	chembl_92845	POSITIVE
CC(C)C(=O)N1CCC(CC1)(c1nccn1Cc1ccccc1)c1ccccc1	chembl_96330	POSITIVE
CC(C)C(=O)Oc1ccc2C[C@@H]3[C@@H]4C=C[C@H](OS(O)(=O)=O)[C@@H]5Oc1c2[C@]45CCN3C	chembl_95197	POSITIVE
CC(C)C1(O)CCN(CC1)C(c1ccccc1)c1ccccc1	chembl_95651	NEGATIVE
CC(C)C1CCC(CC1)N1CCC(CC1)n1c2ccccc2[nH]c(=O)c1=O	chembl_96281	NEGATIVE
CC(C)C1CCC(CC1)N1CCC(O)(CC1)c1ccc(Cl)c(c1)C(F)(F)F	chembl_96059	NEGATIVE
CC(C)C1CCC(CC1)N1CCC(O)(CC1)c1cccc(c1)C(F)(F)F	chembl_96183	NEGATIVE
CC(C)C1CCC(CC1)N1[C@H]2CC[C@@H]1C[C@@H](C2)n1c2ccccc2nc(C(O)=O)c1=O	chembl_93612	NEGATIVE
CC(C)CC(=N)NCCc1ccc2[nH]c3[C@@H]4Oc5c6c(CC7N(CC8CC8)CC[C@@]46[C@@]7(O)Cc3c2c1)ccc5O	chembl_92726	POSITIVE
CC(C)CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(O)c1)CC1CCCCC1	chembl_95494	POSITIVE
CC(C)CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(O)c1)Cc1c(F)cccc1F	chembl_93019	POSITIVE
CC(C)CC(=O)N(CCN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(O)c1)Cc1cccc(F)c1	chembl_94944	POSITIVE
CC(C)CC(=O)N(Cc1ccccc1)[C@H](C)CN1[C@H]2CC[C@@H]1C[C@@H](C2)c1cccc(O)c1	chembl_96486	POSITIVE
CC(C)CC(C)N1[C@H]2CCC[C@@H]1C[C@@H](C2)n1c2ccccc2nc(C(O)=O)c1=O	chembl_93603	POSITIVE
CC(C)CC(C)N1[C@H]2CC[C@@H]1C[C@@H](C2)n1c2ccccc2nc(C(O)=O)c1=O	chembl_95489	POSITIVE
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)N\N=C1\CC[C@@]2(O)C3Cc4ccc(O)c5O[C@@H]1C2(CCN3C)c45)C(O)=O	chembl_94572	POSITIVE
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)N\N=C1\CC[C@@]2(O)C3Cc4ccc(O)c5O[C@@H]1C2(CCN3CC1CC1)c45)C(O)=O	chembl_93884	POSITIVE
CC(C)CC(NC(=O)c1nc2ccccc2n([C@@H]2C[C@@H]3CC[C@H](C2)N3C2CCCCCCC2)c1=O)C(O)=O	chembl_95089	POSITIVE
CC(C)CCC(C)N1[C@H]2CCC[C@@H]1C[C@@H](C2)n1c2ccccc2nc(C(O)=O)c1=O	chembl_94926	POSITIVE
